Feed name,Headline,Publication,Date,Time,Media type,Link,Language,Page number,Area (sq. cm),Section,Story Lead?,Story ID,Source Country,Source Region,Source Subregion,Reach Value,Reach Type,DAZN [mentions],DAZN [sentiment],DAZN [salience],Aviation relevant,Call of Duty,Cloud,DAZN Media announcement,DAZN TMO Irrelevant,Exclusions,ICA - Relevant coverage,Not launch,relevant,Remove,SAV irrelevant,SAV relevant,Spyro,Sentiment / Negative,Sentiment / Neutral,Sentiment / Positive
DAZN: Spain,Date and time of the UD Logroñés match-Cadiz CF of the second round of the King's Cup,Diario de Cádiz,27/12/2019,11:14:30,Online,https://article.signal-ai.com/3e21c801-4127-318d-9805-619aa232c9cb?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,0d4be20b-e3fa-42c0-a303-424bb81189ec,Spain,Europe,Southern Europe,75000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Guardiola swears eternal love to Agüero: ""it is irreplaceable""",Yahoo,27/12/2019,11:24:22,Online,https://article.signal-ai.com/27929542-181f-3d38-a50f-5170191d2e82?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,72e881ec-dc39-4a00-b4c0-d56f5e8d04af,United States,Americas,Northern America,,,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Real Madrid predicts Fabian, goal number one by 2020",Yahoo,27/12/2019,10:37:43,Online,https://article.signal-ai.com/14b25d3f-bc6f-3733-93a3-0a5ae6bd0e49?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,9da5c08d-b27f-4df0-8030-43cb1630822d,United States,Americas,Northern America,,,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Forlán blesses Cavani's possible arrival at Atlético Madrid,Yahoo,27/12/2019,10:02:16,Online,https://article.signal-ai.com/d49d44b5-cebb-3eaf-ae06-04b0f8504118?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,1ffaa790-afb9-4152-be65-c2c6e4ff27bd,United States,Americas,Northern America,,,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Real Madrid joins Atletico Madrid and Barcelona for Reinier's signing,Yahoo,27/12/2019,09:48:31,Online,https://article.signal-ai.com/83c3d5b0-2637-30a6-80f1-a8742fcf4422?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,2d78f0c2-6f1b-4fe4-b073-6f1183e9e434,United States,Americas,Northern America,,,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Newcastle-Everton: schedule and where to watch the Premier League game,La Vanguardia,27/12/2019,09:00:00,Online,https://article.signal-ai.com/9d5b9d4b-4ace-3a46-bb04-82dc9e7c5598?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,321c22c0-3b98-4506-a788-2b68e8c570f4,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Cristiano Ronaldo: ""I cried so much that I was dehydrated and with a glass of champagne I was already drunk»",ABC (Spain),27/12/2019,10:16:34,Online,https://article.signal-ai.com/d6e8ed96-80f7-33c6-bee2-8b202e257194?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,f7e2732b-0967-4f31-8783-ee27882f97fe,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Ronaldo: ""I'm very smart and I have no faults, I'm always professional.”",Entorno Inteligente,27/12/2019,10:15:36,Online,https://article.signal-ai.com/6a3834d9-f619-3e67-9da5-b19fb15816cd?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,f7e2732b-0967-4f31-8783-ee27882f97fe,Venezuela,Americas,South America,75000,monthly-unique-visitors,1,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Ronaldo: ""I'm very smart and I have no faults, I'm always professional.""",Lainformacion.com,27/12/2019,08:41:24,Online,https://article.signal-ai.com/ebf149c3-d129-3016-b950-8501b76b49ec?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,f7e2732b-0967-4f31-8783-ee27882f97fe,Spain,Europe,Southern Europe,625000,monthly-unique-visitors,1,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"""I cried so much that I was dehydrated and with a glass of champagne I was already drunk»",Salsa de chiles,27/12/2019,10:19:56,Online,https://article.signal-ai.com/3eededaa-f311-34ae-85fa-23cd028db76d?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,f7e2732b-0967-4f31-8783-ee27882f97fe,Spain,Europe,Southern Europe,6250000,monthly-unique-visitors,1,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Ronaldo: ""I'm very smart and I have no faults, I'm always professional.""",Lainformacion.com,27/12/2019,08:41:24,Online,https://article.signal-ai.com/b84ea490-514a-387d-ba7b-2832a543e10a?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,63c70b60-9b8f-43a4-b4ca-6519fd255314,Spain,Europe,Southern Europe,625000,monthly-unique-visitors,2,positive,0.7,,,,,,,,,,,,,,,,
DAZN: Spain,Barcelona-Olympiacos: hours and where to watch on TV and online today the Euroliga game,Marca,27/12/2019,08:40:50,Online,https://article.signal-ai.com/958ca755-813c-3ca9-aea2-30868220858c?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,36253e0f-321d-4ac7-9ca7-06acacf6d52b,Spain,Europe,Southern Europe,6250000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"OTT, Davis, eSports and women's football marked the sports industry in 2019",Diario Libre,27/12/2019,08:37:56,Online,https://article.signal-ai.com/6ffa0206-9d39-3917-976f-9e2d23b34842?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,77d241f9-717f-4fd2-876c-eb9e8ac62323,Dominican Republic,Americas,Caribbean,625000,monthly-unique-visitors,2,neutral,0.3,,,,,,,,,,,,,,,,
DAZN: Spain,"OTT, Davis, eSports and women's football marked the sports industry in 2019; the sports industry",EFE Newswire - Relevantes del Mundo,27/12/2019,11:21:38,Online,https://article.signal-ai.com/6d0267ad-7f0d-347d-8cca-6655d4b602b5?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,77d241f9-717f-4fd2-876c-eb9e8ac62323,Spain,Europe,Southern Europe,175000,monthly-unique-visitors,2,neutral,0.3,,,,,,,,,,,,,,,,
DAZN: Spain,Fallon's Christmas story reaches its third chapter,AS.com,27/12/2019,07:52:37,Online,https://article.signal-ai.com/7bbb5692-1f2d-37cc-a125-32aab9461a8c?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,2d51a600-cf86-4aac-b585-933602124eab,Spain,Europe,Southern Europe,8750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"El Barça, for two victories to bid farewell to the year at the top",MSN Spain,27/12/2019,13:38:10,Online,https://article.signal-ai.com/39b4d1ef-772b-378e-aa03-ad5d3e9645f6?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,1de7d488-6a65-4ba7-a16e-7f97f43f6aea,Spain,Europe,Southern Europe,37500000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"El Barça, for two victories to bid farewell to the year at the top",Sport.es,27/12/2019,07:43:04,Online,https://article.signal-ai.com/7ea56e98-18d2-39e9-be5e-49068429d2d5?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,1de7d488-6a65-4ba7-a16e-7f97f43f6aea,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Cristiano Ronaldo: ""the best is me, I have no faults”",MSN LatinoAmerica,27/12/2019,07:31:54,Online,https://article.signal-ai.com/1921a1a8-8391-3bcb-8219-b95758ddfc59?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,eb51c591-302a-4c05-b90d-ad364e84bb28,Argentina,Americas,South America,37500000,monthly-unique-visitors,2,positive,0.7,,,,,,,,,,,,,,,,
DAZN: Spain,Brighton & Hove Albion-AFC Bournemouth: time and where to watch the Premier League game,La Vanguardia,27/12/2019,06:30:00,Online,https://article.signal-ai.com/8d398cf1-0ea6-306f-89ed-fb08b7df856f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,743bc5d9-b6b3-4e47-a5e2-07936b4a0500,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"World Darts: hours, TV and how to watch live",AS.com,27/12/2019,05:47:58,Online,https://article.signal-ai.com/c5beac82-ec4b-32b9-966f-edd2ae741b83?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,f26407dd-d742-42bf-9a5c-87a9b0542507,Spain,Europe,Southern Europe,8750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"El Escobedo meditates the change of field for the Copa del Rey; although he eliminated Malaga in his feud, he looks for other scenarios to receive Seville.",ABC Sevilla,27/12/2019,00:00:00,Print,https://article.signal-ai.com/df4b2475-3a96-3cdd-8f9c-72791591e7b2?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,DEPORTES,Y,d439760c-e202-4fe8-ae40-203aedd54aea,Spain,Europe,Southern Europe,30000,circulation,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Premier Jornada 19,El Punt Avui Comarques Gironines,27/12/2019,00:00:00,Print,https://article.signal-ai.com/d3cd860e-7f4c-3f74-82bb-c57e937bed51?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,a4e8552c-c68e-4102-95e2-b3bbad28cbf7,Spain,Europe,Southern Europe,7500,circulation,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Premier Jornada 19,El Punt Avui Catalunya,27/12/2019,00:00:00,Print,https://article.signal-ai.com/ca616859-c942-31d0-8378-31f38a9eaaf6?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Catalan,,,,N,a4e8552c-c68e-4102-95e2-b3bbad28cbf7,Spain,Europe,Southern Europe,,,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"The prior ; Claver could reappear today ; Euroleague. Spanoulis (38 years old) and Printezis and Rochestie (35) lead the rival of Barça (21 h DAZN), which is the team's most veteran of the competition with Madrid",El Punt Avui Comarques Gironines,27/12/2019,00:00:00,Print,https://article.signal-ai.com/f45ce12e-1510-3139-8912-9e9bf195abca?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Catalan,,,,Y,94c10d92-62e4-454c-823a-ec495658f034,Spain,Europe,Southern Europe,7500,circulation,2,neutral,1.05,,,,,,,,,,,,,,,,
DAZN: Spain,From stick to stick,El Mercurio (Chile),27/12/2019,00:00:00,Print,https://article.signal-ai.com/3f5190d4-91a0-3400-937c-a5f39dba1381?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,Sports,Y,54548105-63eb-4320-9bd4-c0ae2cb6d7b3,Chile,Americas,South America,175000,circulation,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"Davis Cup, e-sports and women's soccer dominate 2019 sport",Agencia EFE,27/12/2019,00:00:00,Online,https://article.signal-ai.com/c8232add-dde2-38fe-86e7-a9f2b50fb0e3?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,4936c385-b1d7-4463-90a2-b1b793bceec3,Spain,Europe,Southern Europe,175000,monthly-unique-visitors,2,neutral,0.1,,,,,,,,,,,,,,,,
DAZN: Spain,"The unexpected rival Fenerbahce; San Emeterio and Vives are still low, making the unpublished Motum in the last games one of the twelve registered; the Valencia Basket challenges a group in crisis at Euroliga's last event in 2019",Las Provincias,27/12/2019,00:00:00,Print,https://article.signal-ai.com/c2fa7ed6-90c7-33eb-9fb4-1ba4faee2acc?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,deportes,Y,434a2814-4386-45af-84d5-238880e39418,Spain,Europe,Southern Europe,30000,circulation,1,positive,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"What to watch today on TV? | Friday, December 27, 2019 | TV",SpainsNews.com,26/12/2019,23:13:14,Online,https://article.signal-ai.com/0e139fbe-c031-3ce8-91a9-92a67b3703e0?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,English,,,,Y,5bace5e8-bbc1-4b3d-8c40-a652630ade09,Spain,Europe,Southern Europe,3000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,International time and where to see the Fenerbahce-Valencia Basket,EL ESPAÑOL,26/12/2019,22:57:39,Online,https://article.signal-ai.com/2932df68-fa10-3a6e-987a-bc3d9080401b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,dac8e0f4-f1df-4299-bf79-010dde9a162f,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"Cristiano Ronaldo throws a phrase by which he was labeled ""narcissistic"": ""I have no faults""",Emol.com,26/12/2019,22:22:20,Online,https://article.signal-ai.com/04ae1288-7504-3123-ab1b-aefb23373e0c?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,a086d6b4-f5f7-4a38-9934-f2287406a7c6,Chile,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,International schedule and where to see Barcelona-Olympiacos,EL ESPAÑOL,26/12/2019,22:00:06,Online,https://article.signal-ai.com/16e13b36-fdf4-3f8f-973d-5b16f7a24872?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,6ca48c08-f332-4219-aa0c-2bc912a1157b,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Cristiano Ronaldo reveals unpublished story of Euro 2016,Milenio.com,26/12/2019,21:55:07,Online,https://article.signal-ai.com/ae992d21-b941-3f90-8c43-f59df5701dd2?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,f993ab89-cb09-4124-a162-fbc292aaf850,Mexico,Americas,Central America,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Cristiano Ronaldo reveals unpublished story of Euro 2016,Milenio,26/12/2019,21:59:30,Online,https://article.signal-ai.com/b8115c13-29f6-301d-9c7e-7d5d64f4035c?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,f993ab89-cb09-4124-a162-fbc292aaf850,Mexico,Americas,Central America,3750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Christian Ronaldo's confession after Euro 2016: ""I got drunk with a single glass of champagne”",Entorno Inteligente,26/12/2019,23:34:58,Online,https://article.signal-ai.com/682862c9-b396-37a9-a5bc-4fb0de3e56cf?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,9044c133-55b1-4499-a9b7-a3c26d56fea3,Venezuela,Americas,South America,75000,monthly-unique-visitors,1,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Christian Ronaldo's confession after Euro 2016: ""I got drunk with a single glass of champagne”",Entorno Inteligente,26/12/2019,21:31:07,Online,https://article.signal-ai.com/865cb8ee-a28b-3663-a7e6-917390ce43d5?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,9044c133-55b1-4499-a9b7-a3c26d56fea3,Venezuela,Americas,South America,75000,monthly-unique-visitors,1,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,What a wonderful play! Measured pass of Campazzo and Randolph basket,Marca,26/12/2019,21:22:11,Online,https://article.signal-ai.com/29b829e9-798d-33fa-b9aa-33fedfb985b5?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,3aa9c616-8619-43e2-86f6-985cfb4786c9,Spain,Europe,Southern Europe,6250000,monthly-unique-visitors,2,neutral,0.1,,,,,,,,,,,,,,,,
DAZN: Spain,Randolph dresses up as Santa Claus and leads Madrid in victory against Panathinaikos,EL ESPAÑOL,26/12/2019,20:45:51,Online,https://article.signal-ai.com/1269e7e7-152d-3dc9-8f79-094c9b08d0a0?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,949e7105-9fd0-4770-b662-1461f7d5522e,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,4,neutral,0.2,,,,,,,,,,,,,,,,
DAZN: Spain,Tavares and Randolph lead the eleventh victory followed by Madrid,La Razón Digital,26/12/2019,20:41:15,Online,https://article.signal-ai.com/582b216d-4959-3dbe-86a7-098b3728d78b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,1047f7d4-d045-4776-958e-3d6267ef7c11,Spain,Europe,Southern Europe,375000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Cristiano Ronaldo confessed the time he got drunk on champagne,Ámbito Financiero,26/12/2019,20:33:00,Online,https://article.signal-ai.com/16bd31f3-58e9-3130-bf86-1e66442c3dfa?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,92eb1d40-d73e-4f20-9cf4-4fae727b5b5c,Argentina,Americas,South America,375000,monthly-unique-visitors,4,positive,0.2,,,,,,,,,,,,,,,,
DAZN: Spain,Cristiano Ronaldo confessed the time he got drunk on champagne,Radioffline.com.ar,27/12/2019,17:01:53,Online,https://article.signal-ai.com/7238deff-669d-3769-841f-f28675d9b153?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,92eb1d40-d73e-4f20-9cf4-4fae727b5b5c,Argentina,Americas,South America,500,monthly-unique-visitors,4,positive,0.2,,,,,,,,,,,,,,,,
DAZN: Spain,"Christian” humility"": ""I am the best, I have no faults”",Entorno Inteligente,26/12/2019,22:45:42,Online,https://article.signal-ai.com/85d92783-8fbc-3f9c-8672-1f29bbd1cd19?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,0480490b-bfbc-4d5d-8ba8-ea7c52f20672,Venezuela,Americas,South America,75000,monthly-unique-visitors,4,positive,0.2,,,,,,,,,,,,,,,,
DAZN: Spain,"Christian"" humility"": ""I am the best, I have no faults""",Ámbito Financiero,26/12/2019,20:33:00,Online,https://article.signal-ai.com/95245cb1-9104-36f6-a168-9bd43d0041d9?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,0480490b-bfbc-4d5d-8ba8-ea7c52f20672,Argentina,Americas,South America,375000,monthly-unique-visitors,4,positive,0.2,,,,,,,,,,,,,,,,
DAZN: Spain,When Cristiano Ronaldo got drunk: for a glass of champagne!,FOX Sports.com.br,26/12/2019,20:09:52,Online,https://article.signal-ai.com/8596b501-f6c0-3a2e-8bbd-7fac35f8a20b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,8e163c35-ca00-4786-8a37-ffc68857e158,Brazil,Americas,South America,875000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Manchester City vs. Live Wolverhampton face off for Premier League,Peru 21,26/12/2019,20:05:48,Online,https://article.signal-ai.com/35034898-468d-33ca-8423-5ac07a6bc70a?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,2637da7e-9935-4d94-bffd-e80202a9e7e7,Peru,Americas,South America,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,160 million! Florentino Pérez's file. And he's more afraid of Barça than Mbappé!,Diario Gol,26/12/2019,19:41:02,Online,https://article.signal-ai.com/eeed6ed6-21b0-32e8-a1c5-14c2f2efebe4?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,76d0ecac-84f2-4da7-b16e-1f86754d4f2f,Spain,Europe,Southern Europe,375000,monthly-unique-visitors,3,neutral,0.15,,,,,,,,,,,,,,,,
DAZN: Spain,"""I, the best of all""",ANSA Latina,26/12/2019,19:25:05,Online,https://article.signal-ai.com/61d6a11a-7dd7-32e1-8373-aa214ce7a47b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,1c139967-7928-4e14-90e7-8aa575d1b54d,Italy,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Cristiano Ronaldo:"" I, the best of all""; ""if I was chosen as the best of"" calcium"", so it should be, "" he says",ANSA Noticiero en español,26/12/2019,12:00:00,Online,https://article.signal-ai.com/c7b7b4e6-2a1a-395f-8373-c0a4ece2bea3?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,1c139967-7928-4e14-90e7-8aa575d1b54d,Italy,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Christian: I Am Number One. I have no faults.,Tenemos Noticias,26/12/2019,19:21:59,Online,https://article.signal-ai.com/47145442-2d37-31cb-b755-ad1606965c8f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,abc1b303-0935-4366-a335-ce8912c45c0d,,,,75000,monthly-unique-visitors,1,neutral,0.45,,,,,,,,,,,,,,,,
DAZN: Spain,Cristiano Ronaldo got drunk? Yes!,El Diario NY,26/12/2019,19:15:57,Blog,https://article.signal-ai.com/7f255316-aaeb-36a3-8304-706db9bc4837?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,f42ec382-584b-4153-b426-e8ceb62520e2,United States,Americas,Northern America,175000,monthly-unique-visitors,5,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Cristiano Ronaldo got drunk? Yes!,El Diario NY,26/12/2019,19:20:33,Online,https://article.signal-ai.com/083d91eb-7982-3822-a947-f1f64ba06f99?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,f42ec382-584b-4153-b426-e8ceb62520e2,United States,Americas,Northern America,375000,monthly-unique-visitors,5,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Cristiano Ronaldo got drunk? Yes!,La Prensa (Argentina),26/12/2019,19:15:57,Blog,https://article.signal-ai.com/a2919028-965a-323d-8289-1559700cfb8d?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,f42ec382-584b-4153-b426-e8ceb62520e2,Argentina,Americas,South America,3000,monthly-unique-visitors,5,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Cristiano Ronaldo: ""the best at this time is me, I have no faults”",RumbosDigital.com,26/12/2019,19:12:42,Online,https://article.signal-ai.com/b966e42b-75e9-3e8a-a906-7ae77eb00d8b?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,0b39cd5f-bd4e-416a-9cbb-e2848d8a42cc,Argentina,Americas,South America,875000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Christian says he's perfect and smart.,SDPnoticias.com,26/12/2019,19:11:36,Online,https://article.signal-ai.com/eb481c69-8a5c-324f-b43d-08625c03fb34?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,684096fe-c44a-4a8b-aa9d-b00836103a65,Mexico,Americas,Central America,625000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Leicester-Liverpool: Premier League live,La Vanguardia,26/12/2019,19:00:00,Online,https://article.signal-ai.com/2999ed6d-d516-3172-9292-6e6162abbc7a?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,0080cd5a-e834-4521-a794-748250b7b3db,Spain,Europe,Southern Europe,1750000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,"Cristiano Ronaldo revealed the last time he got drunk: ""that day was special""",MSN es-pe Noticias,26/12/2019,18:52:45,Online,https://article.signal-ai.com/f9d434ee-de8e-3baa-b8a7-19a34f99595e?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,57b724a9-f716-4f4f-a9c9-955715bbe5a5,Peru,Americas,South America,,,1,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Cristiano Ronaldo: ""the best is me; I have no faults""",Cadena Noticias,26/12/2019,18:52:35,Online,https://article.signal-ai.com/4eb51d1d-ac27-3d83-bf85-c80e951dc43f?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,559854ed-4ca6-43dc-91e1-7c9067cd5116,Mexico,Americas,Central America,30000,monthly-unique-visitors,1,neutral,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Naoya Inoue-Nonito Donaire is the fight of the year in 2019,ESPN Deportes,26/12/2019,18:42:47,Online,https://article.signal-ai.com/273c7e7e-a17f-38b5-b768-e49cd1057a12?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,cce2d238-066d-45f6-a3df-9f4d4851d0a0,United States,Americas,Northern America,,,1,positive,0.05,,,,,,,,,,,,,,,,
DAZN: Spain,Cristiano Ronaldo: 'I drank only one glass of champagne and got drunk',Record,26/12/2019,18:40:30,Online,https://article.signal-ai.com/5f1075ae-ad71-3391-9079-f7849caa2104?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,9c3e1eec-72db-41a4-a31d-0dce95ef6cda,United States,Americas,Northern America,375000,monthly-unique-visitors,1,positive,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Cristiano Ronaldo and the night he got drunk with "" a glass of champagne""",La Voz del Interior,26/12/2019,18:55:49,Online,https://article.signal-ai.com/0c0e0404-86b7-3451-965b-996d499cd26a?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,Y,d02e8d3b-8f12-4fc1-b516-143f410a4ddd,Argentina,Americas,South America,375000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,"Cristiano Ronaldo: ""I don't want to be a coach""",El Litoral,26/12/2019,18:32:21,Online,https://article.signal-ai.com/653d9c6f-a087-3867-bf1b-7bb72f23f9e0?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,d02e8d3b-8f12-4fc1-b516-143f410a4ddd,Argentina,Americas,South America,375000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
DAZN: Spain,Cristiano Ronaldo spoke of his future: what will he do after being a player?,Con La Gente,26/12/2019,18:31:12,Online,https://article.signal-ai.com/49469ef5-2d02-3edc-9ca3-35f7583ed7e1?u=351ef292-faed-4477-a667-ff65eb6ec0ed&origin=csv,Spanish,,,,N,d02e8d3b-8f12-4fc1-b516-143f410a4ddd,Argentina,Americas,South America,30000,monthly-unique-visitors,1,neutral,0.25,,,,,,,,,,,,,,,,
